timestamp,type,nameOrig,nameDest,amount,oldbalanceOrg,newbalanceOrg,oldbalanceDest,newbalanceDest,isFraud,creditCard,countTransac,embedding_cosine_isAnomaly,embedding_euclidean_isAnomaly,rf_isAnomaly
2024-08-20 10:38:58.659000,PAYMENT,Charlie,Bob,8551.14,21359.06,12807.920000000002,3748.66,12299.8,1,1234-5678-9012-0280,1.0,1,1,1
2025-03-23 10:38:58.677011,CASH_OUT,Charlie,David,2069.91,7968.03,5898.12,5911.06,7980.97,1,1234-5678-9012-0165,1.0,1,1,1
2024-12-12 10:38:58.646235,CASH_OUT,Bob,David,2934.91,2608.22,-326.69000000000005,34578.71,37513.62,1,1234-5678-9012-0072,1.0,1,1,1
2024-10-25 10:38:58.651462,TRANSFER,Bob,Alice,6423.15,33523.15,27100.0,1545.12,7968.269999999999,1,1234-5678-9012-0293,1.0,1,1,1
2024-09-09 10:38:58.657046,DEBIT,Alice,Charlie,9000.79,45652.17,36651.38,44001.97,53002.76,1,1234-5678-9012-0146,1.0,0,1,0
2024-05-29 10:38:58.622476,TRANSFER,Charlie,Jane,985.31,37564.85,36579.54,27747.39,28732.7,0,1234-5678-9012-0850,1.0,1,1,1
2025-01-31 10:38:58.656001,CASH_IN,John,Jane,3989.1,22648.19,18659.09,11848.44,15837.54,1,1234-5678-9012-0701,1.0,1,1,1
2025-04-29 10:38:58.641016,TRANSFER,Charlie,Bob,8894.85,7568.84,-1326.0100000000002,316.01,9210.86,1,1234-5678-9012-0013,1.0,1,1,1
2024-05-13 10:38:58.624289,DEBIT,Alice,Eve,2483.07,14864.19,12381.12,19386.33,21869.4,0,1234-5678-9012-0961,1.0,1,1,0
2024-07-14 10:38:58.639035,PAYMENT,Charlie,Eve,5177.22,20261.56,15084.34,39400.45,44577.67,1,1234-5678-9012-0558,1.0,1,1,1
2024-12-01 10:38:58.647384,CASH_IN,John,Eve,9218.86,11206.26,1987.4,48061.73,57280.59,1,1234-5678-9012-0368,1.0,1,1,1
2025-01-07 10:38:58.661431,PAYMENT,Eve,Alice,8785.24,22249.94,13464.7,19175.14,27960.38,1,1234-5678-9012-0328,1.0,1,1,1
2024-08-29 10:38:58.656895,DEBIT,Jane,Eve,8494.21,34815.07,26320.86,7748.86,16243.07,1,1234-5678-9012-0760,1.0,0,1,1
2025-01-02 10:38:58.636528,CASH_IN,John,Charlie,6573.48,7635.67,1062.1900000000005,24071.36,30644.84,1,1234-5678-9012-0654,1.0,1,1,0
2025-05-05 10:38:58.664738,CASH_IN,Bob,Charlie,5663.45,22900.83,17237.38,46623.32,52286.77,1,1234-5678-9012-0708,1.0,1,1,1
2024-09-13 10:38:58.651119,TRANSFER,Charlie,John,7617.71,36177.97,28560.26,32467.81,40085.52,1,1234-5678-9012-0350,1.0,1,1,1
2024-12-21 10:38:58.655019,PAYMENT,Bob,Alice,1736.44,29931.08,28194.640000000003,49583.49,51319.93,1,1234-5678-9012-0510,1.0,1,1,0
2024-12-07 10:38:58.660338,DEBIT,Jane,Eve,7629.93,42902.69,35272.76,37491.72,45121.65,1,1234-5678-9012-0225,1.0,0,1,1
2025-01-08 10:38:58.656044,CASH_IN,John,Eve,1034.36,18580.81,17546.45,49649.73,50684.09,1,1234-5678-9012-0406,1.0,1,1,0
2025-03-31 10:38:58.633716,CASH_IN,Eve,Charlie,9339.97,6200.63,-3139.3399999999992,3061.1,12401.07,1,1234-5678-9012-0137,1.0,0,0,0
2024-09-18 10:38:58.642053,TRANSFER,Eve,John,8988.03,45929.97,36941.94,6145.33,15133.36,1,1234-5678-9012-0353,1.0,1,1,1
2024-09-20 10:38:58.643245,DEBIT,John,Charlie,7040.73,19731.6,12690.87,48627.97,55668.7,1,1234-5678-9012-0058,1.0,1,1,1
2024-08-05 10:38:58.663003,DEBIT,David,John,1842.76,30426.7,28583.94,17528.4,19371.16,1,1234-5678-9012-0944,1.0,0,1,1
2025-03-04 10:38:58.666142,PAYMENT,Eve,David,4821.58,40072.37,35250.79,12851.84,17673.42,1,1234-5678-9012-0164,1.0,1,1,1
2025-05-02 10:38:58.664442,DEBIT,John,Bob,4026.82,36618.74,32591.92,38270.69,42297.51,1,1234-5678-9012-0811,1.0,1,1,1
2025-04-27 10:38:58.648383,CASH_IN,Bob,Eve,9761.22,2472.35,-7288.869999999999,29542.12,39303.34,1,1234-5678-9012-0699,1.0,1,0,1
2025-02-26 10:38:58.642020,CASH_IN,Bob,Alice,5393.68,28078.36,22684.68,1467.51,6861.1900000000005,1,1234-5678-9012-0776,1.0,1,1,1
2024-12-19 10:38:58.647111,CASH_IN,Bob,John,8585.62,49904.59,41318.97,47553.18,56138.8,1,1234-5678-9012-0834,1.0,0,0,1
2024-09-12 10:38:58.665852,CASH_OUT,Jane,Charlie,6804.9,35693.27,28888.369999999995,19913.95,26718.85,1,1234-5678-9012-0584,1.0,1,1,1
2024-10-28 10:38:58.639862,DEBIT,Bob,Alice,2050.34,25962.76,23912.42,5849.02,7899.360000000001,1,1234-5678-9012-0411,1.0,1,1,1
2025-02-15 10:38:58.659864,CASH_IN,Alice,Jane,6833.46,3768.15,-3065.31,37034.65,43868.11,1,1234-5678-9012-0781,1.0,1,1,1
2025-03-24 10:38:58.652953,DEBIT,Charlie,Eve,2686.4,6849.9,4163.5,35330.83,38017.23,1,1234-5678-9012-0660,1.0,1,1,1
2024-10-06 10:38:58.646325,TRANSFER,Jane,Charlie,1155.7,7956.63,6800.93,3458.13,4613.83,1,1234-5678-9012-0721,1.0,1,1,1
2024-08-29 10:38:58.662649,CASH_IN,Charlie,Eve,5988.73,11612.35,5623.620000000001,25003.98,30992.71,1,1234-5678-9012-0800,1.0,1,1,1
2024-07-02 10:38:58.631454,DEBIT,John,Charlie,3661.59,17521.29,13859.7,39418.43,43080.02,0,1234-5678-9012-0839,1.0,0,1,1
2025-02-02 10:38:58.641602,PAYMENT,Charlie,Eve,3494.99,12208.59,8713.6,40842.73,44337.72,1,1234-5678-9012-0116,1.0,1,1,1
2024-09-16 10:38:58.645746,CASH_OUT,Jane,Charlie,4701.87,9375.92,4674.05,15031.3,19733.17,1,1234-5678-9012-0198,1.0,1,1,1
2024-11-27 10:38:58.658842,PAYMENT,David,Alice,9763.87,44360.34,34596.469999999994,47862.41,57626.280000000006,1,1234-5678-9012-0087,1.0,1,1,1
2024-07-07 10:38:58.653659,DEBIT,Alice,Eve,5634.55,47521.24,41886.69,19516.44,25150.99,1,1234-5678-9012-0278,1.0,1,1,0
2024-12-29 10:38:58.634216,CASH_IN,Alice,Charlie,2740.07,29857.18,27117.11,32966.61,35706.68,0,1234-5678-9012-0679,1.0,1,0,0
2025-02-05 10:38:58.654031,CASH_IN,Bob,John,916.29,4217.26,3300.9700000000003,17973.69,18889.98,1,1234-5678-9012-0149,1.0,1,0,1
2024-05-10 10:38:58.644223,CASH_IN,David,Bob,9914.33,15191.38,5277.049999999999,3202.15,13116.48,1,1234-5678-9012-0142,1.0,1,1,1
2024-09-08 10:38:58.623589,CASH_IN,David,John,1121.28,39541.02,38419.74,22995.04,24116.32,1,1234-5678-9012-0515,1.0,1,1,1
2024-08-17 10:38:58.647747,PAYMENT,Eve,Charlie,1134.61,26527.19,25392.58,8848.87,9983.48,1,1234-5678-9012-0517,1.0,1,1,1
2025-03-09 10:38:58.640485,DEBIT,Jane,Bob,8372.15,39721.74,31349.59,14752.9,23125.05,1,1234-5678-9012-0269,1.0,0,1,1
2025-04-11 10:38:58.676693,DEBIT,Jane,David,7690.72,29381.99,21691.27,35171.38,42862.1,1,1234-5678-9012-0753,1.0,0,1,0
2025-03-21 10:38:58.622524,CASH_IN,Alice,David,9719.26,21221.07,11501.81,34884.02,44603.28,1,1234-5678-9012-0386,1.0,1,1,1
2025-04-03 10:38:58.642618,TRANSFER,Alice,David,247.88,49946.38,49698.5,35561.49,35809.369999999995,1,1234-5678-9012-0639,1.0,1,1,1
2025-02-04 10:38:58.637731,PAYMENT,David,Jane,3315.39,31625.3,28309.91,47898.5,51213.89,1,1234-5678-9012-0304,1.0,0,0,0
2024-10-13 10:38:58.665865,CASH_OUT,John,Jane,8497.91,36529.14,28031.23,15817.92,24315.83,1,1234-5678-9012-0758,1.0,1,1,0
2024-12-10 10:38:58.660454,CASH_OUT,David,John,3818.39,46623.74,42805.35,811.44,4629.83,1,1234-5678-9012-0929,1.0,1,1,0
2024-10-29 10:38:58.640813,CASH_OUT,Jane,David,5164.47,11207.83,6043.36,10205.94,15370.41,1,1234-5678-9012-0339,1.0,1,1,0
2024-06-11 10:38:58.625485,CASH_OUT,John,Charlie,5811.71,36700.32,30888.61,28828.19,34639.9,0,1234-5678-9012-0897,1.0,1,1,0
2024-12-16 10:38:58.648208,CASH_IN,Eve,Jane,1974.83,21014.44,19039.61,14427.84,16402.67,1,1234-5678-9012-0273,1.0,0,1,1
2025-03-17 10:38:58.633481,CASH_IN,Alice,David,6340.82,7243.55,902.7300000000004,1332.09,7672.91,0,1234-5678-9012-0335,1.0,1,1,1
2025-03-22 10:38:58.660496,PAYMENT,Bob,Alice,8896.24,39358.69,30462.450000000004,46020.16,54916.4,1,1234-5678-9012-0254,1.0,1,1,1
2024-07-28 10:38:58.665218,DEBIT,John,Alice,3492.93,7489.48,3996.55,1468.45,4961.38,1,1234-5678-9012-0045,1.0,0,1,0
2025-01-29 10:38:58.664665,DEBIT,Eve,Jane,8478.82,31673.06,23194.24,9615.12,18093.94,1,1234-5678-9012-0646,1.0,1,1,1
2024-09-05 10:38:58.660375,PAYMENT,David,Alice,9492.49,10208.75,716.2600000000002,34406.14,43898.63,1,1234-5678-9012-0442,1.0,0,1,1
2025-04-21 10:38:58.647319,TRANSFER,Alice,John,4494.87,25908.54,21413.67,46039.64,50534.51,1,1234-5678-9012-0583,1.0,1,1,1
2024-10-25 10:38:58.667043,DEBIT,Charlie,Bob,3549.25,23944.67,20395.42,15666.29,19215.54,1,1234-5678-9012-0875,1.0,1,1,1
2025-01-07 10:38:58.659280,PAYMENT,David,Alice,5013.81,3622.75,-1391.0600000000004,13112.81,18126.62,1,1234-5678-9012-0048,1.0,1,1,1
2024-06-19 10:38:58.648854,TRANSFER,Jane,Eve,9659.93,28517.63,18857.7,19774.89,29434.82,1,1234-5678-9012-0377,1.0,1,1,0
2024-09-03 10:38:58.658524,PAYMENT,Bob,Jane,8059.14,30681.09,22621.95,24376.02,32435.16,1,1234-5678-9012-0927,1.0,0,1,1
2025-01-20 10:38:58.652067,TRANSFER,David,Alice,4762.48,24020.43,19257.95,20146.1,24908.58,1,1234-5678-9012-0714,1.0,1,1,1
2024-09-22 10:38:58.659613,PAYMENT,Charlie,Eve,634.39,36569.83,35935.44,10243.06,10877.45,1,1234-5678-9012-0061,1.0,1,1,1
2024-08-02 10:38:58.648437,PAYMENT,John,Jane,9955.31,15475.61,5520.300000000001,40838.23,50793.54,1,1234-5678-9012-0316,1.0,1,1,1
2024-10-02 10:38:58.637052,PAYMENT,Alice,Charlie,3625.12,6437.65,2812.53,20811.85,24436.97,1,1234-5678-9012-0475,1.0,1,1,1
2025-01-08 10:38:58.650683,CASH_OUT,Alice,Bob,1360.51,23809.54,22449.03,49339.59,50700.1,1,1234-5678-9012-0717,1.0,1,1,0
2024-07-07 10:38:58.648931,CASH_IN,Bob,Eve,1220.99,21592.51,20371.52,13138.21,14359.2,1,1234-5678-9012-0884,1.0,0,0,1
2024-11-17 10:38:58.663554,TRANSFER,Eve,Bob,6307.42,48217.73,41910.310000000005,19160.99,25468.410000000003,1,1234-5678-9012-0878,1.0,0,1,1
2024-07-20 10:38:58.629584,PAYMENT,David,Charlie,5123.66,13504.51,8380.85,4244.95,9368.61,0,1234-5678-9012-0506,1.0,1,1,0
2024-08-12 10:38:58.654641,TRANSFER,Bob,Eve,9192.96,8275.24,-917.7199999999992,27272.09,36465.05,1,1234-5678-9012-0155,1.0,1,1,1
2024-06-01 10:38:58.641091,TRANSFER,Alice,Charlie,836.9,1471.59,634.6899999999999,22596.55,23433.45,0,1234-5678-9012-0722,1.0,1,1,1
2024-07-28 10:38:58.661092,TRANSFER,Eve,Alice,8202.26,37900.94,29698.68,23455.48,31657.74,1,1234-5678-9012-0560,1.0,1,1,1
2024-11-20 10:38:58.650859,PAYMENT,Jane,Bob,3891.97,39997.39,36105.42,13756.61,17648.58,1,1234-5678-9012-0668,1.0,1,1,1
2024-12-26 10:38:58.645587,PAYMENT,David,Charlie,2315.64,14153.27,11837.63,25997.27,28312.91,1,1234-5678-9012-0150,1.0,1,1,1
2024-08-18 10:38:58.641938,DEBIT,John,Bob,5652.62,44975.21,39322.59,456.67,6109.29,1,1234-5678-9012-0462,1.0,1,1,1
2025-01-20 10:38:58.664498,CASH_OUT,Eve,Alice,1589.06,27184.1,25595.04,18674.51,20263.57,1,1234-5678-9012-0216,1.0,1,1,1
2025-05-01 10:38:58.645367,TRANSFER,David,John,2089.93,33727.25,31637.32,28182.99,30272.92,1,1234-5678-9012-0916,1.0,1,1,1
2025-04-04 10:38:58.651322,PAYMENT,John,Alice,8533.38,36520.31,27986.93,37771.83,46305.21,1,1234-5678-9012-0506,1.0,0,1,1
2025-01-23 10:38:58.649834,TRANSFER,Jane,Bob,2008.7,38298.52,36289.82,27722.96,29731.66,0,1234-5678-9012-0905,1.0,1,1,1
2024-08-05 10:38:58.622504,DEBIT,Charlie,Bob,4642.61,28058.92,23416.31,5554.52,10197.13,0,1234-5678-9012-0004,1.0,1,1,0
2025-01-05 10:38:58.651386,PAYMENT,David,Alice,6744.79,27826.85,21082.06,24842.82,31587.61,1,1234-5678-9012-0103,1.0,1,1,1
2024-05-30 10:38:58.641002,DEBIT,Bob,David,7363.03,47405.29,40042.26,44045.18,51408.21,1,1234-5678-9012-0140,1.0,1,1,0
2025-01-27 10:38:58.625524,CASH_IN,David,Jane,2005.35,33921.77,31916.42,26775.74,28781.09,0,1234-5678-9012-0432,1.0,1,1,1
2025-01-18 10:38:58.644978,CASH_OUT,Eve,David,4106.37,43727.85,39621.48,30899.47,35005.840000000004,1,1234-5678-9012-0405,1.0,1,1,0
2024-11-18 10:38:58.648714,CASH_OUT,Charlie,Jane,1970.01,37419.74,35449.73,12899.45,14869.46,1,1234-5678-9012-0271,1.0,1,1,1
2025-01-25 10:38:58.647670,TRANSFER,Bob,David,3443.8,28872.32,25428.52,46394.23,49838.030000000006,1,1234-5678-9012-0771,1.0,1,1,1
2024-08-29 10:38:58.677819,PAYMENT,David,John,423.39,10662.5,10239.11,16105.14,16528.53,1,1234-5678-9012-0826,1.0,1,1,0
2024-07-25 10:38:58.644517,DEBIT,David,John,5708.36,40884.62,35176.26,41875.84,47584.2,1,1234-5678-9012-0701,1.0,1,1,0
2024-09-15 10:38:58.644770,CASH_OUT,John,Jane,4666.24,49539.2,44872.96,3433.28,8099.52,1,1234-5678-9012-0135,1.0,1,1,1
2025-01-17 10:38:58.636328,TRANSFER,Jane,Bob,1256.53,16353.74,15097.21,22084.41,23340.94,1,1234-5678-9012-0481,1.0,1,1,1
2024-12-19 10:38:58.623547,DEBIT,John,Eve,7939.98,45071.82,37131.84,48066.13,56006.11,0,1234-5678-9012-0233,1.0,1,1,1
2024-12-28 10:38:58.649592,TRANSFER,Jane,Charlie,9601.02,33396.05,23795.03,9158.71,18759.73,1,1234-5678-9012-0674,1.0,1,1,0
2024-09-01 10:38:58.661114,CASH_IN,Jane,Eve,4685.84,33805.74,29119.9,14502.6,19188.44,1,1234-5678-9012-0892,1.0,1,1,1
2024-06-07 10:38:58.655802,DEBIT,David,Alice,8868.74,29188.68,20319.94,47838.9,56707.64,1,1234-5678-9012-0645,1.0,0,1,1
2024-10-13 10:38:58.676933,TRANSFER,John,Eve,6421.52,23532.93,17111.41,40398.07,46819.59,1,1234-5678-9012-0972,1.0,1,1,0
2024-06-07 10:38:58.676672,TRANSFER,Charlie,Bob,4632.42,362.59,-4269.83,5792.34,10424.76,1,1234-5678-9012-0053,1.0,1,1,1
2024-08-25 10:38:58.655218,CASH_OUT,Jane,Charlie,9734.25,25733.02,15998.77,9137.0,18871.25,1,1234-5678-9012-0052,1.0,0,1,1
2025-03-24 10:38:58.663029,CASH_OUT,Eve,John,7856.47,36265.27,28408.8,7964.12,15820.59,1,1234-5678-9012-0580,1.0,0,1,0
2024-12-04 10:38:58.639108,DEBIT,Eve,Charlie,5606.0,41356.23,35750.23,44761.0,50367.0,1,1234-5678-9012-0285,1.0,1,1,0
2024-05-05 10:38:58.666250,CASH_OUT,David,Charlie,979.94,27456.81,26476.870000000003,18116.19,19096.13,1,1234-5678-9012-0989,1.0,1,1,1
2025-01-22 10:38:58.648742,CASH_IN,David,John,8997.12,45502.5,36505.38,30592.38,39589.5,1,1234-5678-9012-0108,1.0,1,1,1
2024-07-13 10:38:58.636900,CASH_OUT,Bob,Alice,2449.8,15982.98,13533.18,45556.67,48006.47,0,1234-5678-9012-0851,1.0,1,1,0
2024-05-22 10:38:58.663590,DEBIT,Alice,Eve,7208.85,30366.15,23157.300000000003,12718.85,19927.7,1,1234-5678-9012-0059,1.0,1,1,1
2025-04-12 10:38:58.646727,CASH_IN,Eve,David,6364.47,14678.25,8313.779999999999,8058.84,14423.31,1,1234-5678-9012-0705,1.0,1,1,1
2024-06-01 10:38:58.662541,CASH_OUT,Jane,Bob,5315.18,17400.83,12085.65,11208.95,16524.13,1,1234-5678-9012-0515,1.0,1,0,1
2025-04-09 10:38:58.644450,DEBIT,Charlie,David,5470.87,9480.14,4009.27,10519.23,15990.1,1,1234-5678-9012-0165,1.0,1,1,0
2024-08-29 10:38:58.638382,PAYMENT,Eve,Charlie,4517.0,38423.3,33906.3,43961.38,48478.38,0,1234-5678-9012-0207,1.0,0,0,1
2024-10-17 10:38:58.660783,CASH_IN,Alice,Charlie,1067.14,43266.95,42199.81,10164.28,11231.42,1,1234-5678-9012-0133,1.0,1,0,1
2025-03-02 10:38:58.622706,TRANSFER,John,Charlie,8415.2,43657.01,35241.81,9266.22,17681.42,1,1234-5678-9012-0462,1.0,1,1,1
2024-12-20 10:38:58.645019,TRANSFER,Alice,Eve,673.07,44424.4,43751.33,37199.77,37872.84,1,1234-5678-9012-0375,1.0,1,1,1
2024-10-31 10:38:58.629004,CASH_IN,Alice,Eve,1419.93,46828.21,45408.28,48050.48,49470.41,0,1234-5678-9012-0107,1.0,1,1,1
2025-03-08 10:38:58.664372,DEBIT,Bob,Eve,8796.11,34853.66,26057.550000000003,32344.84,41140.95,1,1234-5678-9012-0336,1.0,1,1,1
2025-03-05 10:38:58.647007,TRANSFER,David,Jane,3864.85,35034.8,31169.950000000004,39152.11,43016.96,1,1234-5678-9012-0732,1.0,1,1,1
2025-04-27 10:38:58.651512,CASH_IN,Eve,Charlie,6961.1,24808.92,17847.82,45238.96,52200.06,1,1234-5678-9012-0351,1.0,0,0,1
2024-12-19 10:38:58.660639,CASH_IN,Bob,Jane,4317.67,39575.98,35258.310000000005,27090.64,31408.31,1,1234-5678-9012-0904,1.0,1,1,0
2024-06-10 10:38:58.657961,DEBIT,John,David,6044.03,19297.63,13253.600000000002,45882.56,51926.59,1,1234-5678-9012-0895,1.0,0,1,0
2024-07-06 10:38:58.655068,TRANSFER,Jane,David,5836.31,36588.97,30752.66,30226.5,36062.81,1,1234-5678-9012-0180,1.0,1,1,1
2024-09-07 10:38:58.622988,TRANSFER,David,Eve,7820.57,15378.98,7558.41,18107.72,25928.29,1,1234-5678-9012-0989,1.0,1,1,1
2025-02-26 10:38:58.657975,CASH_IN,Jane,David,2419.0,14485.07,12066.07,36804.54,39223.54,1,1234-5678-9012-0194,1.0,1,1,1
2025-03-21 10:38:58.659810,CASH_IN,John,Jane,5684.47,10757.01,5072.54,22256.72,27941.19,1,1234-5678-9012-0459,1.0,1,1,1
2024-10-29 10:38:58.646747,DEBIT,Jane,Bob,1079.63,14986.11,13906.48,17670.61,18750.24,0,1234-5678-9012-0606,1.0,0,0,1
2025-03-09 10:38:58.663761,DEBIT,John,Bob,2192.28,25644.98,23452.7,37497.31,39689.59,1,1234-5678-9012-0515,1.0,0,1,0
2024-06-11 10:38:58.653196,DEBIT,Bob,Charlie,1375.11,13416.56,12041.45,2775.16,4150.27,1,1234-5678-9012-0266,1.0,1,1,1
2024-11-14 10:38:58.646818,CASH_IN,David,Alice,1086.17,11347.67,10261.5,4980.85,6067.02,1,1234-5678-9012-0505,1.0,0,1,0
2024-12-06 10:38:58.666005,PAYMENT,David,Jane,3307.06,2299.04,-1008.02,42979.76,46286.82,1,1234-5678-9012-0012,1.0,0,1,1
2024-09-21 10:38:58.655320,PAYMENT,Eve,Jane,590.43,7524.88,6934.45,19325.83,19916.26,1,1234-5678-9012-0200,1.0,0,1,1
2024-08-02 10:38:58.649382,PAYMENT,John,Eve,1480.33,19555.05,18074.72,31293.07,32773.4,1,1234-5678-9012-0924,1.0,0,1,1
2024-07-25 10:38:58.642605,CASH_OUT,Jane,Charlie,8003.58,7434.57,-569.0100000000002,38253.63,46257.21,1,1234-5678-9012-0765,1.0,1,1,0
2024-09-19 10:38:58.623921,CASH_IN,David,Bob,6811.95,13732.03,6920.080000000001,45911.57,52723.52,0,1234-5678-9012-0313,1.0,1,1,0
2025-01-09 10:38:58.640306,DEBIT,Eve,Charlie,4938.54,34685.36,29746.82,21372.14,26310.68,0,1234-5678-9012-0785,1.0,1,1,0
2024-09-17 10:38:58.637231,CASH_OUT,Jane,Bob,9978.83,31925.93,21947.1,29859.76,39838.59,1,1234-5678-9012-0385,1.0,1,0,1
2025-04-10 10:38:58.647288,PAYMENT,Eve,Alice,6221.69,476.89,-5744.799999999999,2840.7,9062.39,1,1234-5678-9012-0310,1.0,1,1,1
2024-06-07 10:38:58.624109,CASH_OUT,David,Bob,1855.97,30588.93,28732.96,17416.86,19272.83,0,1234-5678-9012-0031,1.0,1,1,1
2024-10-23 10:38:58.625063,TRANSFER,Bob,Alice,1487.54,25893.94,24406.4,36360.22,37847.76,0,1234-5678-9012-0309,1.0,1,1,1
2024-12-19 10:38:58.625839,CASH_IN,Charlie,David,9853.36,6297.92,-3555.4400000000005,36576.02,46429.38,1,1234-5678-9012-0035,1.0,1,1,1
2024-11-25 10:38:58.658403,CASH_OUT,Alice,Eve,6108.63,3807.51,-2301.12,42971.44,49080.07,1,1234-5678-9012-0968,1.0,1,1,1
2024-10-03 10:38:58.642714,DEBIT,Charlie,Bob,4197.6,7633.33,3435.73,3836.87,8034.47,1,1234-5678-9012-0070,1.0,1,1,1
2024-12-07 10:38:58.664718,CASH_OUT,Charlie,Jane,4600.32,13181.87,8581.550000000001,27507.76,32108.08,1,1234-5678-9012-0214,1.0,1,1,1
2024-12-19 10:38:58.658718,PAYMENT,Eve,Alice,8211.06,38821.72,30610.660000000003,41173.26,49384.32,1,1234-5678-9012-0476,1.0,1,1,1
2024-12-03 10:38:58.663385,CASH_IN,John,Eve,4058.24,18017.44,13959.2,46390.12,50448.36,1,1234-5678-9012-0203,1.0,0,1,1
2025-02-12 10:38:58.663605,DEBIT,John,David,3645.93,3610.85,-35.07999999999993,48737.86,52383.79,1,1234-5678-9012-0776,1.0,1,1,0
2024-12-01 10:38:58.659034,DEBIT,Bob,Alice,4240.56,23237.6,18997.04,42980.48,47221.04,1,1234-5678-9012-0991,1.0,1,1,1
2024-07-24 10:38:58.660895,CASH_IN,Charlie,Eve,4591.97,8576.56,3984.5899999999992,3180.18,7772.15,1,1234-5678-9012-0216,1.0,1,0,1
2024-08-19 10:38:58.640456,TRANSFER,Alice,Charlie,5776.83,34087.7,28310.869999999995,42668.99,48445.82,1,1234-5678-9012-0417,1.0,1,1,1
2024-09-05 10:38:58.624974,PAYMENT,Alice,Jane,6260.51,30614.04,24353.53,41652.3,47912.810000000005,0,1234-5678-9012-0342,1.0,1,1,0
2025-03-30 10:38:58.648647,TRANSFER,Alice,David,9580.21,18952.17,9371.96,6733.51,16313.72,1,1234-5678-9012-0975,1.0,1,1,1
2025-02-05 10:38:58.666768,CASH_OUT,Bob,Eve,4164.23,35458.42,31294.19,28590.22,32754.45,1,1234-5678-9012-0474,1.0,0,0,1
2024-05-16 10:38:58.649048,DEBIT,Eve,Alice,1525.86,48949.52,47423.66,35851.57,37377.43,1,1234-5678-9012-0158,1.0,0,1,1
2024-12-05 10:38:58.655625,CASH_IN,Eve,Charlie,1517.83,20620.64,19102.81,39828.34,41346.17,1,1234-5678-9012-0546,1.0,0,0,1
2024-09-09 10:38:58.666618,DEBIT,Jane,Alice,2410.53,28995.4,26584.870000000003,36162.76,38573.29,1,1234-5678-9012-0059,1.0,1,1,1
2024-06-19 10:38:58.645206,PAYMENT,Eve,John,9500.48,14290.89,4790.41,40681.85,50182.33,1,1234-5678-9012-0862,1.0,0,1,0
2024-06-20 10:38:58.664884,PAYMENT,Bob,David,6675.7,45436.64,38760.94,44605.59,51281.28999999999,1,1234-5678-9012-0199,1.0,1,1,1
2024-09-21 10:38:58.646993,CASH_OUT,David,Eve,8009.52,19215.63,11206.11,34219.41,42228.93000000001,1,1234-5678-9012-0032,1.0,1,1,1
2025-03-13 10:38:58.649486,PAYMENT,Jane,Charlie,3595.13,42345.84,38750.71,48411.3,52006.43,1,1234-5678-9012-0603,1.0,1,0,0
2024-07-22 10:38:58.659906,CASH_OUT,John,Jane,1624.34,29085.13,27460.79,12146.68,13771.02,1,1234-5678-9012-0104,1.0,1,1,1
2025-03-26 10:38:58.635854,CASH_OUT,Alice,Bob,2829.64,15560.2,12730.56,29452.01,32281.65,1,1234-5678-9012-0341,1.0,1,1,1
2025-03-03 10:38:58.643947,TRANSFER,Eve,David,5947.79,34643.68,28695.89,28881.48,34829.27,1,1234-5678-9012-0847,1.0,1,1,1
2025-03-10 10:38:58.677321,CASH_IN,Eve,Bob,5929.73,41933.06,36003.33,17044.59,22974.32,1,1234-5678-9012-0456,1.0,0,0,1
2025-04-26 10:38:58.652784,CASH_OUT,David,Alice,4399.55,43380.32,38980.77,44123.09,48522.64,0,1234-5678-9012-0664,1.0,1,1,1
2024-05-30 10:38:58.640005,CASH_IN,Charlie,Bob,6466.49,9014.45,2547.960000000001,40108.62,46575.11,1,1234-5678-9012-0403,1.0,1,1,1
2024-10-01 10:38:58.639930,TRANSFER,John,David,4421.71,22822.19,18400.48,36249.9,40671.61,1,1234-5678-9012-0546,1.0,1,1,1
2024-11-12 10:38:58.656326,TRANSFER,Alice,Eve,8594.69,32669.31,24074.620000000003,41692.4,50287.09,1,1234-5678-9012-0556,1.0,1,1,1
2024-10-10 10:38:58.641794,CASH_OUT,Eve,David,5074.66,25707.99,20633.33,9331.55,14406.21,1,1234-5678-9012-0851,1.0,1,1,1
2024-06-19 10:38:58.662906,PAYMENT,Charlie,John,2691.71,20770.9,18079.19,43336.36,46028.07,1,1234-5678-9012-0106,1.0,1,1,1
2024-08-28 10:38:58.625498,TRANSFER,John,Jane,6010.86,38726.92,32716.06,21846.67,27857.53,1,1234-5678-9012-0896,1.0,1,1,1
2024-12-01 10:38:58.652986,CASH_IN,Charlie,Bob,6779.57,14829.03,8049.460000000001,23270.5,30050.07,1,1234-5678-9012-0080,1.0,1,1,1
2025-04-22 10:38:58.664108,CASH_OUT,Charlie,Alice,2598.27,6630.03,4031.76,16434.37,19032.64,1,1234-5678-9012-0131,1.0,1,1,1
2025-02-11 10:38:58.649305,TRANSFER,Jane,Bob,8431.23,5846.39,-2584.8399999999992,38000.23,46431.46000000001,1,1234-5678-9012-0706,1.0,1,1,1
2024-09-20 10:38:58.644597,PAYMENT,David,Jane,7285.53,10750.72,3465.19,24510.98,31796.51,1,1234-5678-9012-0013,1.0,1,1,1
2025-03-04 10:38:58.653381,TRANSFER,John,Jane,4328.48,25181.35,20852.87,34762.91,39091.39,1,1234-5678-9012-0089,1.0,1,1,1
